	mean_f	var_f
129	0.4300000000000024	0.0006163333333333384
130	0.43333333333333574	0.0006259259259259327
131	0.436666666666669	0.0006355925925926001
132	0.44000000000000233	0.0006453333333333427
133	0.4433333333333358	0.0006551481481481587
134	0.4466666666666691	0.0006650370370370487
135	0.4500000000000026	0.0006750000000000117
136	0.4533333333333359	0.0006850370370370515
137	0.4566666666666692	0.0006951481481481626
138	0.46000000000000246	0.000705333333333348
139	0.46333333333333593	0.000715592592592608
140	0.46666666666666917	0.0007259259259259421
141	0.47000000000000264	0.0007363333333333496
142	0.4733333333333358	0.0007468148148148328
143	0.4766666666666693	0.0007573703703703915
144	0.48000000000000276	0.0007680000000000215
145	0.48333333333333595	0.0007787037037037256
146	0.4866666666666692	0.0007894814814815039
147	0.4900000000000026	0.0008003333333333589
148	0.49333333333333584	0.0008112592592592862
